"type","x","y","z","vx","vy","vz","fx","fy","fz","omegax","omegay","omegaz","radius"
0,-0.227349,-0.136073,4.37241,0,0,-1.52744,0,0,-4.43794,0,0,0,0.03
0,-0.0886735,-0.126451,4.36339,0,0,-1.58434,0,0,-4.43794,0,0,0,0.03
0,-0.682156,-0.087146,4.37827,0,0,-1.48918,0,0,-4.43794,0,0,0,0.03
0,-0.390836,-0.10522,4.33164,0,0,-1.76975,0,0,-4.43794,0,0,0,0.03
0,0.249161,-0.0971776,4.38036,0,0,-1.47545,0,0,-4.43794,0,0,0,0.03
0,0.5421,-0.0797705,4.38488,0,0,-1.44504,0,0,-4.43794,0,0,0,0.03
0,-0.621805,0.0133946,4.38339,0,0,-1.45485,0,0,-4.43794,0,0,0,0.03
0,-0.482263,-0.00684708,4.32453,0,0,-1.80899,0,0,-4.43794,0,0,0,0.03
0,-0.389403,0.00531694,4.34736,0,0,-1.68048,0,0,-4.43794,0,0,0,0.03
0,-0.302783,0.031179,4.33009,0,0,-1.77858,0,0,-4.43794,0,0,0,0.03
0,0.633673,0.0413298,4.34277,0,0,-1.70697,0,0,-4.43794,0,0,0,0.03
0,-0.133767,0.0574664,4.36196,0,0,-1.59317,0,0,-4.43794,0,0,0,0.03
0,0.387393,0.0499158,4.34294,0,0,-1.70598,0,0,-4.43794,0,0,0,0.03
0,-0.0533045,0.101929,4.35018,0,0,-1.6638,0,0,-4.43794,0,0,0,0.03
0,-0.430262,0.126247,4.33132,0,0,-1.77171,0,0,-4.43794,0,0,0,0.03
0,-0.277431,0.140579,4.32792,0,0,-1.79035,0,0,-4.43794,0,0,0,0.03
0,-0.212353,0.167304,4.35516,0,0,-1.63437,0,0,-4.43794,0,0,0,0.03
0,-0.0259146,0.197505,4.36165,0,0,-1.59513,0,0,-4.43794,0,0,0,0.03
0,0.320369,0.204414,4.3462,0,0,-1.68735,0,0,-4.43794,0,0,0,0.03
0,0.382645,0.181326,4.33394,0,0,-1.757,0,0,-4.43794,0,0,0,0.03
0,0.524048,0.181031,4.3272,0,0,-1.79427,0,0,-4.43794,0,0,0,0.03
0,0.171227,0.235526,4.36336,0,0,-1.58434,0,0,-4.43794,0,0,0,0.03
0,-0.308077,0.249852,4.32651,0,0,-1.7982,0,0,-4.43794,0,0,0,0.03
0,0.463879,0.25671,4.35482,0,0,-1.63633,0,0,-4.43794,0,0,0,0.03
0,0.0154241,0.279596,4.38152,0,0,-1.4676,0,0,-4.43794,0,0,0,0.03
0,-0.200883,0.328151,4.33307,0,0,-1.7619,0,0,-4.43794,0,0,0,0.03
0,-0.135893,0.32605,4.3696,0,0,-1.5451,0,0,-4.43794,0,0,0,0.03
0,0.0653447,0.325879,4.38125,0,0,-1.46956,0,0,-4.43794,0,0,0,0.03
0,-0.561578,0.394525,4.36853,0,0,-1.55197,0,0,-4.43794,0,0,0,0.03
0,-0.340938,0.38199,4.36272,0,0,-1.58826,0,0,-4.43794,0,0,0,0.03
0,0.454831,0.385152,4.32305,0,0,-1.81684,0,0,-4.43794,0,0,0,0.03
0,-0.430838,0.422973,4.38079,0,0,-1.47251,0,0,-4.43794,0,0,0,0.03
0,-0.301857,0.45326,4.34297,0,0,-1.70598,0,0,-4.43794,0,0,0,0.03
0,-0.202196,0.441319,4.37132,0,0,-1.53431,0,0,-4.43794,0,0,0,0.03
0,0.141593,0.449266,4.32615,0,0,-1.80016,0,0,-4.43794,0,0,0,0.03
0,0.232084,0.438436,4.35823,0,0,-1.61573,0,0,-4.43794,0,0,0,0.03
0,0.301556,0.478762,4.36381,0,0,-1.5814,0,0,-4.43794,0,0,0,0.03
0,0.0299279,0.51788,4.35365,0,0,-1.6432,0,0,-4.43794,0,0,0,0.03
0,-0.0623069,0.558756,4.36871,0,0,-1.55099,0,0,-4.43794,0,0,0,0.03
0,0.179755,0.53801,4.36209,0,0,-1.59219,0,0,-4.43794,0,0,0,0.03
0,-0.249056,0.578122,4.3651,0,0,-1.57355,0,0,-4.43794,0,0,0,0.03
0,0.153987,0.628691,4.35221,0,0,-1.65203,0,0,-4.43794,0,0,0,0.03
0,-0.00399257,0.665755,4.33467,0,0,-1.75307,0,0,-4.43794,0,0,0,0.03
0,-0.00784707,-0.668953,4.42583,0,0,-1.13308,0,0,-4.43794,0,0,0,0.03
0,-0.157691,-0.623018,4.4303,0,0,-1.09384,0,0,-4.43794,0,0,0,0.03
0,-0.374878,-0.568584,4.40404,0,0,-1.30868,0,0,-4.43794,0,0,0,0.03
0,-0.247035,-0.562295,4.38702,0,0,-1.43032,0,0,-4.43794,0,0,0,0.03
0,0.414672,-0.536413,4.43897,0,0,-1.0134,0,0,-4.43794,0,0,0,0.03
0,0.0357661,-0.517878,4.42876,0,0,-1.10757,0,0,-4.43794,0,0,0,0.03
0,-0.456325,-0.462724,4.38771,0,0,-1.42542,0,0,-4.43794,0,0,0,0.03
0,0.286353,-0.463717,4.43692,0,0,-1.03302,0,0,-4.43794,0,0,0,0.03
0,0.357509,-0.440178,4.40055,0,0,-1.33419,0,0,-4.43794,0,0,0,0.03
0,-0.498444,-0.403589,4.40814,0,0,-1.27729,0,0,-4.43794,0,0,0,0.03
0,-0.229028,-0.414372,4.41394,0,0,-1.23216,0,0,-4.43794,0,0,0,0.03
0,0.147874,-0.407087,4.43029,0,0,-1.09384,0,0,-4.43794,0,0,0,0.03
0,0.4804,-0.392866,4.43182,0,0,-1.08011,0,0,-4.43794,0,0,0,0.03
0,0.576334,-0.348669,4.40043,0,0,-1.33517,0,0,-4.43794,0,0,0,0.03
0,-0.552025,-0.317039,4.40674,0,0,-1.28808,0,0,-4.43794,0,0,0,0.03
0,-0.197671,-0.30782,4.40585,0,0,-1.29495,0,0,-4.43794,0,0,0,0.03
0,0.386064,-0.328165,4.43831,0,0,-1.01928,0,0,-4.43794,0,0,0,0.03
0,-0.486959,-0.286638,4.40177,0,0,-1.32536,0,0,-4.43794,0,0,0,0.03
0,-0.0801592,-0.26756,4.4232,0,0,-1.15564,0,0,-4.43794,0,0,0,0.03
0,0.0742936,-0.250803,4.43316,0,0,-1.06833,0,0,-4.43794,0,0,0,0.03
0,0.329267,-0.246887,4.4195,0,0,-1.18704,0,0,-4.43794,0,0,0,0.03
0,-0.0490791,-0.21376,4.40031,0,0,-1.33615,0,0,-4.43794,0,0,0,0.03
0,-0.620647,-0.183835,4.42745,0,0,-1.11935,0,0,-4.43794,0,0,0,0.03
0,-0.440066,-0.184143,4.42668,0,0,-1.12621,0,0,-4.43794,0,0,0,0.03
0,0.625982,-0.185582,4.43369,0,0,-1.06343,0,0,-4.43794,0,0,0,0.03
0,-0.504532,-0.160122,4.39097,0,0,-1.40286,0,0,-4.43794,0,0,0,0.03
0,-0.290374,-0.172128,4.43786,0,0,-1.02419,0,0,-4.43794,0,0,0,0.03
0,-0.17723,-0.17566,4.40991,0,0,-1.26355,0,0,-4.43794,0,0,0,0.03
0,0.138277,-0.155717,4.41547,0,0,-1.21941,0,0,-4.43794,0,0,0,0.03
0,-0.569971,-0.120954,4.43609,0,0,-1.04087,0,0,-4.43794,0,0,0,0.03
0,0.410349,-0.136257,4.42733,0,0,-1.12033,0,0,-4.43794,0,0,0,0.03
0,0.00463911,-0.096066,4.39719,0,0,-1.35871,0,0,-4.43794,0,0,0,0.03
0,-0.431937,-0.0493566,4.42369,0,0,-1.15172,0,0,-4.43794,0,0,0,0.03
0,0.326343,-0.063419,4.39335,0,0,-1.38618,0,0,-4.43794,0,0,0,0.03
0,0.383975,-0.0686421,4.42321,0,0,-1.15564,0,0,-4.43794,0,0,0,0.03
0,-0.577253,-0.0454831,4.42965,0,0,-1.09973,0,0,-4.43794,0,0,0,0.03
0,0.193003,-0.0432201,4.42857,0,0,-1.10954,0,0,-4.43794,0,0,0,0.03
0,0.618753,-0.0337131,4.3984,0,0,-1.34988,0,0,-4.43794,0,0,0,0.03
0,-0.0242637,-0.0134517,4.43865,0,0,-1.01634,0,0,-4.43794,0,0,0,0.03
0,0.333413,0.00655585,4.43673,0,0,-1.03498,0,0,-4.43794,0,0,0,0.03
0,0.677027,-0.010269,4.41209,0,0,-1.24688,0,0,-4.43794,0,0,0,0.03
0,-0.550812,0.0319937,4.40298,0,0,-1.31653,0,0,-4.43794,0,0,0,0.03
0,0.558089,0.0305563,4.41731,0,0,-1.20469,0,0,-4.43794,0,0,0,0.03
0,-0.592336,0.0993558,4.40258,0,0,-1.31947,0,0,-4.43794,0,0,0,0.03
0,0.170701,0.099699,4.3883,0,0,-1.42149,0,0,-4.43794,0,0,0,0.03
0,0.610597,0.111148,4.40969,0,0,-1.26552,0,0,-4.43794,0,0,0,0.03
0,-0.643902,0.143206,4.40587,0,0,-1.29495,0,0,-4.43794,0,0,0,0.03
0,0.241838,0.117879,4.40646,0,0,-1.29004,0,0,-4.43794,0,0,0,0.03
0,0.539684,0.11452,4.4123,0,0,-1.24491,0,0,-4.43794,0,0,0,0.03
0,-0.452447,0.149087,4.43303,0,0,-1.06932,0,0,-4.43794,0,0,0,0.03
0,0.471349,0.150995,4.43817,0,0,-1.02125,0,0,-4.43794,0,0,0,0.03
0,-0.402934,0.182393,4.41353,0,0,-1.2351,0,0,-4.43794,0,0,0,0.03
0,0.596673,0.205336,4.39853,0,0,-1.3489,0,0,-4.43794,0,0,0,0.03
0,-0.509907,0.215415,4.41245,0,0,-1.24393,0,0,-4.43794,0,0,0,0.03
0,-0.350999,0.220027,4.40587,0,0,-1.29495,0,0,-4.43794,0,0,0,0.03
0,-0.218693,0.219516,4.41935,0,0,-1.18802,0,0,-4.43794,0,0,0,0.03
0,-0.0864237,0.243251,4.41282,0,0,-1.24099,0,0,-4.43794,0,0,0,0.03
0,0.244034,0.252434,4.43122,0,0,-1.08599,0,0,-4.43794,0,0,0,0.03
0,-0.443919,0.326445,4.42266,0,0,-1.16055,0,0,-4.43794,0,0,0,0.03
0,0.464635,0.309319,4.42506,0,0,-1.13995,0,0,-4.43794,0,0,0,0.03
0,-0.514005,0.361967,4.40638,0,0,-1.29102,0,0,-4.43794,0,0,0,0.03
0,-0.0548913,0.394523,4.42767,0,0,-1.11738,0,0,-4.43794,0,0,0,0.03
0,0.325284,0.402501,4.39253,0,0,-1.39206,0,0,-4.43794,0,0,0,0.03
0,0.0174788,0.455161,4.40515,0,0,-1.29985,0,0,-4.43794,0,0,0,0.03
0,0.0848173,0.450737,4.40242,0,0,-1.32045,0,0,-4.43794,0,0,0,0.03
0,0.518662,0.452162,4.40928,0,0,-1.26846,0,0,-4.43794,0,0,0,0.03
0,-0.367161,0.474856,4.4289,0,0,-1.10659,0,0,-4.43794,0,0,0,0.03
0,-0.118075,0.504084,4.39229,0,0,-1.39403,0,0,-4.43794,0,0,0,0.03
0,0.0951334,0.548227,4.4089,0,0,-1.2714,0,0,-4.43794,0,0,0,0.03
0,0.413301,0.555748,4.42741,0,0,-1.11935,0,0,-4.43794,0,0,0,0.03
0,-0.403504,0.563628,4.41463,0,0,-1.22628,0,0,-4.43794,0,0,0,0.03
0,-0.0684068,0.685189,4.41429,0,0,-1.22922,0,0,-4.43794,0,0,0,0.03
0,0.0565579,0.659873,4.42342,0,0,-1.15368,0,0,-4.43794,0,0,0,0.03
0,-0.105863,-0.658018,4.46704,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.166041,-0.668798,4.47198,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0944773,-0.646568,4.4701,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.342582,-0.603484,4.46447,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.228816,-0.605182,4.44713,0,0,-0.930994,0,0,-4.43794,0,0,0,0.03
0,-0.0903588,-0.592304,4.44916,0,0,-0.909412,0,0,-4.43794,0,0,0,0.03
0,0.324437,-0.587797,4.44838,0,0,-0.91726,0,0,-4.43794,0,0,0,0.03
0,-0.238963,-0.545342,4.46929,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0184205,-0.542045,4.45353,0,0,-0.860362,0,0,-4.43794,0,0,0,0.03
0,0.0895834,-0.540599,4.45745,0,0,-0.815236,0,0,-4.43794,0,0,0,0.03
0,0.162484,-0.538106,4.46131,0,0,-0.767167,0,0,-4.43794,0,0,0,0.03
0,0.283609,-0.539285,4.45649,0,0,-0.826027,0,0,-4.43794,0,0,0,0.03
0,-0.17193,-0.507379,4.45216,0,0,-0.876058,0,0,-4.43794,0,0,0,0.03
0,0.462821,-0.499333,4.4482,0,0,-0.919222,0,0,-4.43794,0,0,0,0.03
0,0.174433,-0.474694,4.45765,0,0,-0.812293,0,0,-4.43794,0,0,0,0.03
0,-0.35234,-0.454774,4.45878,0,0,-0.798559,0,0,-4.43794,0,0,0,0.03
0,-0.21843,-0.456999,4.4675,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0542177,-0.457936,4.47033,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0946722,-0.437369,4.45993,0,0,-0.784825,0,0,-4.43794,0,0,0,0.03
0,-0.410171,-0.430405,4.46024,0,0,-0.780901,0,0,-4.43794,0,0,0,0.03
0,0.0218626,-0.432296,4.46088,0,0,-0.772072,0,0,-4.43794,0,0,0,0.03
0,0.213686,-0.422038,4.45176,0,0,-0.880963,0,0,-4.43794,0,0,0,0.03
0,-0.363902,-0.36585,4.4576,0,0,-0.813274,0,0,-4.43794,0,0,0,0.03
0,-0.0263672,-0.328898,4.44986,0,0,-0.901564,0,0,-4.43794,0,0,0,0.03
0,0.200393,-0.305679,4.44067,0,0,-0.996721,0,0,-4.43794,0,0,0,0.03
0,-0.203324,-0.245461,4.44554,0,0,-0.947671,0,0,-4.43794,0,0,0,0.03
0,0.635353,-0.263616,4.44367,0,0,-0.96631,0,0,-4.43794,0,0,0,0.03
0,-0.365836,-0.233294,4.45729,0,0,-0.817198,0,0,-4.43794,0,0,0,0.03
0,0.18309,-0.190315,4.45696,0,0,-0.821122,0,0,-4.43794,0,0,0,0.03
0,0.365953,-0.202454,4.45624,0,0,-0.82897,0,0,-4.43794,0,0,0,0.03
0,0.553944,-0.180933,4.44218,0,0,-0.982006,0,0,-4.43794,0,0,0,0.03
0,-0.629136,-0.134195,4.47157,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.433801,-0.113048,4.4692,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.090435,-0.0868159,4.46299,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.663273,-0.0537895,4.46487,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.346267,-0.0719059,4.44182,0,0,-0.984949,0,0,-4.43794,0,0,0,0.03
0,0.0313894,-0.0566086,4.46808,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.568886,-0.0502096,4.46489,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.626796,-0.0753637,4.46567,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.107211,-0.0204958,4.44776,0,0,-0.924127,0,0,-4.43794,0,0,0,0.03
0,0.431199,-0.0348795,4.45747,0,0,-0.814255,0,0,-4.43794,0,0,0,0.03
0,0.186641,0.0206661,4.45002,0,0,-0.899602,0,0,-4.43794,0,0,0,0.03
0,-0.640955,0.0716798,4.46489,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.350202,0.0711419,4.45181,0,0,-0.879982,0,0,-4.43794,0,0,0,0.03
0,0.285583,0.0675872,4.45002,0,0,-0.899602,0,0,-4.43794,0,0,0,0.03
0,0.429264,0.0517141,4.45911,0,0,-0.794635,0,0,-4.43794,0,0,0,0.03
0,0.489997,0.0779643,4.46393,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0452761,0.122582,4.47113,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.182462,0.145611,4.45913,0,0,-0.794635,0,0,-4.43794,0,0,0,0.03
0,-0.103816,0.166546,4.45816,0,0,-0.806407,0,0,-4.43794,0,0,0,0.03
0,0.0368389,0.166593,4.44334,0,0,-0.970234,0,0,-4.43794,0,0,0,0.03
0,0.143892,0.194536,4.44895,0,0,-0.911374,0,0,-4.43794,0,0,0,0.03
0,-0.644493,0.236433,4.45256,0,0,-0.872134,0,0,-4.43794,0,0,0,0.03
0,-0.281618,0.221439,4.44599,0,0,-0.942766,0,0,-4.43794,0,0,0,0.03
0,-0.152175,0.22797,4.47302,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.321998,0.230064,4.47306,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.534174,0.268398,4.47027,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.398479,0.272145,4.46373,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.233918,0.292308,4.46418,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.114009,0.279515,4.47121,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.149743,0.289616,4.45276,0,0,-0.869191,0,0,-4.43794,0,0,0,0.03
0,-0.327243,0.337776,4.46985,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.200025,0.372706,4.4575,0,0,-0.814255,0,0,-4.43794,0,0,0,0.03
0,0.157375,0.37271,4.45079,0,0,-0.891754,0,0,-4.43794,0,0,0,0.03
0,0.283501,0.373836,4.46639,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.540527,0.374756,4.45098,0,0,-0.889792,0,0,-4.43794,0,0,0,0.03
0,-0.258891,0.419405,4.44293,0,0,-0.974158,0,0,-4.43794,0,0,0,0.03
0,-0.177899,0.448527,4.46206,0,0,-0.757357,0,0,-4.43794,0,0,0,0.03
0,0.148523,0.437733,4.44093,0,0,-0.993778,0,0,-4.43794,0,0,0,0.03
0,-0.436133,0.480586,4.47144,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.125112,0.495163,4.44227,0,0,-0.981025,0,0,-4.43794,0,0,0,0.03
0,0.261542,0.491804,4.47038,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.308689,0.504813,4.46338,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.324525,0.522601,4.47049,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.293264,0.589894,4.4443,0,0,-0.960424,0,0,-4.43794,0,0,0,0.03
0,0.175679,0.58141,4.47198,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.340204,0.595181,4.4492,0,0,-0.908431,0,0,-4.43794,0,0,0,0.03
0,-0.163578,0.646032,4.46831,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0649981,0.640154,4.47034,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0134207,0.629586,4.46712,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.249249,0.629214,4.47019,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.00882044,0.686701,4.45883,0,0,-0.798559,0,0,-4.43794,0,0,0,0.03
0,-0.279909,-0.626013,4.49864,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0201587,-0.643864,4.48119,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0468344,-0.60908,4.49637,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0395811,-0.562857,4.48731,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.402965,-0.539405,4.48077,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.306732,-0.554514,4.50538,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.220141,-0.523598,4.47947,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.452195,-0.477514,4.50537,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.368837,-0.443848,4.49854,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.429791,-0.444838,4.48255,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.496182,-0.434424,4.48548,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.233412,-0.408981,4.50634,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0952609,-0.374353,4.48385,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.275499,-0.399734,4.49419,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.138135,-0.347399,4.49275,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.195963,-0.364008,4.47902,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.331459,-0.367357,4.49663,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0434235,-0.306343,4.48283,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.264595,-0.33317,4.48529,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.466939,-0.267596,4.48959,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0690683,-0.259341,4.50061,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.153208,-0.269437,4.49343,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.453163,-0.25848,4.48026,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.538696,-0.249951,4.50508,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.57107,-0.235785,4.50166,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.422672,-0.206174,4.48966,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.232058,-0.191732,4.49442,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0599926,-0.187427,4.47884,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.00877046,-0.157053,4.49112,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0785207,-0.164188,4.50181,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.237922,-0.163848,4.49357,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.414557,-0.134937,4.50437,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.525227,-0.112777,4.49304,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0112143,-0.0966646,4.50492,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.14309,-0.0715063,4.49592,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.485441,-0.051158,4.49875,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.614632,-0.0357854,4.50065,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.23447,-0.0344289,4.49855,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0447929,-0.0476801,4.493,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.319781,-0.0399067,4.50025,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.287154,0.0114957,4.48142,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.241388,-0.00672359,4.48212,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.119141,0.0255502,4.50573,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0779136,0.0435706,4.50199,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.00896632,0.0507131,4.50226,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.364609,0.0747732,4.50072,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.579784,0.0768369,4.50362,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.472103,0.0877102,4.49363,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.225653,0.0813437,4.48099,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0992037,0.104336,4.50195,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.190456,0.0944784,4.50079,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.133616,0.116123,4.49526,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.235726,0.136061,4.48835,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.296131,0.131247,4.47725,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.412145,0.115275,4.48279,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.536832,0.171795,4.47928,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.410035,0.149754,4.50027,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.289887,0.161438,4.49136,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.551972,0.174737,4.49755,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.468573,0.194225,4.47744,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.427878,0.203562,4.48907,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.234979,0.236535,4.4891,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0398741,0.209067,4.48851,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.644261,0.225788,4.50056,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.594197,0.255751,4.48518,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.367788,0.302646,4.48155,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0618236,0.336635,4.50035,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.19143,0.308623,4.49672,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.246145,0.335699,4.49586,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.421878,0.317496,4.50652,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.54,0.325273,4.48598,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.486531,0.355929,4.47604,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0976159,0.348276,4.50653,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.490401,0.37526,4.49566,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.144254,0.401173,4.48153,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.063645,0.418294,4.47941,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.505707,0.460919,4.5005,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.299866,0.45438,4.50408,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.324652,0.441087,4.47875,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0677371,0.468559,4.49822,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.032894,0.540762,4.49459,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0885667,0.574767,4.48838,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0863663,0.564657,4.48447,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.145928,0.60261,4.50648,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.133339,0.624787,4.48366,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.254941,-0.487888,4.51191,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.137527,-0.459285,4.51626,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.489157,-0.394966,4.51609,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0300883,-0.380596,4.51113,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.591197,-0.358436,4.51125,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.457451,-0.36437,4.50928,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.210534,-0.299088,4.51294,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.184292,-0.234465,4.51252,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.23691,-0.231581,4.51279,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.124027,-0.207559,4.50912,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.488282,-0.140804,4.50832,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.190655,-0.0647278,4.51253,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.196681,0.0330357,4.51715,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.678717,0.141805,4.51303,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.380325,0.227696,4.51368,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0472024,0.246988,4.5136,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.109465,0.259409,4.50761,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.0153716,0.287869,4.51139,0,0,-0.75,0,0,0,0,0,0,0.03
0,0.326893,0.355328,4.51687,0,0,-0.75,0,0,0,0,0,0,0.03
0,-0.0908361,0.394174,4.51414,0,0,-0.75,0,0,0,0,0,0,0.03
