"type","x","y","z","vx","vy","vz","fx","fy","fz","omegax","omegay","omegaz","radius"
1,-0.00273214,0.158675,1.95098,0.012296,0.0237904,0.0457772,1.30284,0.166263,0.0294754,-0.371354,0.122477,0.316439,0.02
1,0.215303,0.150298,1.95544,-0.0115475,-0.00108582,0.0530782,0.476565,0.0588353,1.43389,-0.116009,-0.245194,-0.116285,0.02
1,-0.399949,0.180963,1.95406,-0.00242355,0.00824198,-0.00560567,-0.459978,-0.14068,0.291225,0.066061,-0.0224229,-0.0137258,0.02
1,-0.226841,0.183117,1.97277,0.0134047,0.00383206,0.00659342,-1.38401,0.0474863,-0.57142,0.231353,-0.317687,-0.235277,0.02
1,-0.129959,0.201306,1.94476,0.0260078,-0.00225976,0.0289392,-0.687982,-0.248806,-1.38689,-0.00137967,0.0852026,0.310873,0.02
1,0.0596345,0.194592,1.96799,0.00339471,0.0121457,0.0392507,1.41207,-0.188788,2.23154,0.297652,0.173576,0.0243044,0.02
1,0.0942718,0.176952,1.9587,0.00111516,0.00915322,0.0396506,-0.0873604,-0.180964,0.0256962,-0.0676084,-0.159663,-0.132221,0.02
1,0.141185,0.177021,1.95432,-0.00254589,-0.00502438,0.0127749,0.46307,-0.00433606,6.73801,0.676928,0.421424,-0.173201,0.02
1,0.399385,0.177023,1.95011,0.0096396,-0.00622358,0.00744763,-0.672197,-0.0418779,0.10724,0.0729219,0.215261,0.0643375,0.02
1,0.000358195,0.235829,1.96854,0.00725198,0.0132786,0.0410766,0.443451,0.118465,0.378612,-0.233517,-0.0114646,-0.105604,0.02
1,0.0397646,0.229233,1.96862,0.00637945,0.00658892,0.0443502,0.085474,-0.312381,1.97152,-0.0940853,-0.311355,-0.456108,0.02
1,0.118023,0.210698,1.95641,-0.00114442,0.00336415,0.0341603,-0.142114,-0.677962,-0.0463285,-0.121209,-0.128584,-0.0168971,0.02
1,0.240353,0.227239,1.97525,0.00167066,-0.0116421,0.0284387,0.158253,-0.146995,1.20834,-0.298563,0.0382165,0.0305941,0.02
1,-0.360116,0.246978,1.9498,0.000326817,0.00615194,0.00508817,-0.496335,0.502273,0.523996,0.0387476,-0.12954,0.0628534,0.02
1,0.0101778,0.271016,1.9529,0.00706606,0.00192345,0.0299445,0.557743,-0.571006,0.35685,0.0386861,0.230419,0.0345021,0.02
1,0.201214,0.24328,1.97436,0.000225924,-0.00866537,0.0191196,0.143128,-0.515053,1.18435,-0.297669,0.0911756,-0.00493424,0.02
1,0.297202,0.246172,1.97558,0.00821275,-0.0114637,0.0211206,-0.962778,-0.217103,1.03435,-0.0433868,0.0732115,-0.0842873,0.02
1,0.135538,0.27747,1.94847,-8.84E-05,-0.00922541,0.0189495,-0.445338,-0.185692,1.26631,-0.00148287,-0.027391,-0.0103869,0.02
1,0.226612,0.324232,1.96207,-0.00545823,-0.00514461,0.0100104,-1.9278,0.536635,1.13243,0.0709322,0.178247,0.170241,0.02
1,0.295779,0.336592,1.96948,-0.00283022,-0.00205358,0.00518542,-0.901397,-0.114323,0.178285,-0.479027,-0.395042,0.288414,0.02
1,-0.135999,0.358915,1.95278,-0.00396794,0.00352071,0.00902329,0.0922042,-0.54418,0.790913,0.991783,-0.546941,0.318468,0.02
1,-0.223186,0.38005,1.95701,0.00675526,0.00439248,0.0169812,-1.01006,1.1704,-0.14479,-0.258609,0.106926,0.154211,0.02
1,0.0452456,0.37102,1.95643,0.00338104,-0.00414732,0.029539,1.06802,-0.0958714,-0.514198,0.128373,0.0214716,0.0154611,0.02
1,0.123079,0.375028,1.95215,0.00126176,-0.00713569,0.0201159,0.557524,-0.0343173,0.398228,0.00533146,0.132921,-0.0973091,0.02
1,-0.188302,0.407818,1.9716,0.00461042,0.00376219,0.0148428,-0.31505,0.766866,1.0073,0.206266,-0.268313,-0.241524,0.02
1,0.133875,0.4124,1.94447,0.000603625,-0.00202884,0.00715931,0.243646,0.0129179,0.174322,-0.160555,0.17704,0.0336664,0.02
1,0.170371,0.40795,1.95968,-0.00457175,-3.89E-05,0.00452175,0.134468,-0.00824444,0.829427,-0.10771,-0.141985,-0.0736759,0.02
1,-0.00702107,0.446358,1.9671,-0.00543048,-0.00452037,0.0188927,0.616036,-0.269894,-0.237214,0.497948,0.302937,0.481971,0.02
1,0.0707334,-0.455511,1.99223,-0.00511109,-0.00164407,0.00148868,-0.122837,0.279282,0.54419,0.0469013,-0.0272857,0.0785199,0.02
1,0.151599,-0.443662,2.00564,-0.0063493,0.00540148,-0.000984316,0.443571,0.333549,0.840729,-0.15009,0.120099,0.221608,0.02
1,-0.207017,-0.404275,1.98032,-0.00262746,-0.00377003,0.00588886,-0.340151,-0.051519,-0.15678,0.155943,0.0965578,0.00505436,0.02
1,-0.192471,-0.428884,2.00813,-0.00143385,-0.00543474,0.000272246,-0.807377,0.376003,0.13788,-0.0490038,-0.00916792,0.0742706,0.02
1,-0.0145828,-0.414024,1.99757,-0.0172332,-0.00418887,0.0123371,-0.13556,0.299989,-0.13284,0.125201,-0.17136,-0.0637779,0.02
1,-0.2825,-0.37102,2.00105,0.00142586,-0.000288156,0.00915035,-0.0489598,-0.265406,-0.636253,0.165367,-0.148509,-0.088666,0.02
1,-0.0716683,-0.397187,1.98356,-0.013049,-0.000682405,0.00877072,-0.167177,-0.0390768,-0.346963,0.193325,-0.0497631,0.0899319,0.02
1,0.0153748,-0.395325,1.97963,-0.0127493,-0.00524394,0.015791,-0.0089662,0.020658,-0.0475069,0.123829,-0.0702168,0.0219266,0.02
1,0.261915,-0.38435,1.9995,-0.00404161,0.00269941,0.00453222,-1.50464,0.376663,-0.135659,0.330755,-0.362711,-0.123857,0.02
1,-0.313742,-0.346246,2.00336,-0.000289918,-0.00613982,0.015328,-0.449004,-0.0481479,-0.227347,0.583558,-0.124639,0.491308,0.02
1,-0.193422,-0.362794,1.97862,-0.00603593,-0.00903476,0.0193134,0.426768,-0.52312,-0.891506,0.238174,-0.0853384,-0.350026,0.02
1,-0.130665,-0.36842,1.98996,0.00250356,-0.00250369,0.0234179,0.68393,-0.031864,-1.08572,0.357281,-0.0757356,-0.0424032,0.02
1,0.294692,-0.355518,1.99318,-0.00308869,0.000107014,0.0120552,-0.938993,-0.346063,-0.192274,0.0915207,0.156772,0.137747,0.02
1,-0.249408,-0.307312,1.97679,-0.0119113,0.000674997,0.0236475,1.23815,-0.665054,-0.459533,0.235278,-0.331427,-0.23294,0.02
1,-0.286291,-0.292033,1.9766,-0.0172358,0.000784934,0.0201461,-0.0810876,-0.844358,-0.0649671,-0.146828,-0.063346,0.208159,0.02
1,-0.100911,-0.279829,1.99854,0.00341181,-0.00134915,0.0369942,-0.946769,0.238186,0.204765,0.170875,-0.1321,0.0109344,0.02
1,0.0427421,-0.295703,1.98018,-0.0131208,0.00442345,0.0477084,0.284837,-1.35664,-0.439279,-0.254899,0.167675,0.216139,0.02
1,0.117768,-0.289817,1.98213,-0.0141645,0.0041582,0.020195,0.94102,0.266276,1.19445,0.109428,0.161078,-0.0722651,0.02
1,-0.365247,-0.267133,1.97766,-0.00972523,-0.00603905,0.0163517,-0.280537,0.22807,0.00856732,0.0236645,0.0215306,-0.152875,0.02
1,-0.31723,-0.25594,1.9789,-0.0171451,-0.00712578,0.0154981,-0.629118,-0.471255,-0.6669,-0.0514837,-0.100244,-0.0373532,0.02
1,-0.0718442,-0.247902,1.99517,0.000293461,0.00316703,0.0428118,-0.703475,-0.0690027,0.287275,0.0307983,-0.108806,0.0229128,0.02
1,0.196693,-0.244061,1.99442,-0.0122418,0.000329979,0.0224061,0.415006,-0.657341,1.00592,0.0831986,-0.19695,-0.191412,0.02
1,-0.171009,-0.210871,2.00206,-0.00127054,-0.00827291,0.0411377,-0.335486,0.264394,-0.229726,0.207039,-0.243976,0.247343,0.02
1,0.101037,-0.223103,1.98415,-0.0225109,0.013029,0.0169714,0.528406,-0.896898,0.798334,0.138889,0.352701,0.171799,0.02
1,0.218599,-0.212886,1.98319,-0.0097324,-0.00174457,0.0185422,0.215428,-0.472338,1.17006,-0.215881,-0.00634384,0.204141,0.02
1,0.247838,-0.230966,2.00324,-0.00602806,0.00250508,0.0293861,-0.69002,-0.638273,1.38672,-0.337658,-0.13141,-0.308714,0.02
1,-0.421196,-0.202197,2.0028,-0.00631992,-0.00468863,0.0125117,-0.267457,-0.588692,-0.72443,0.37307,-0.119259,0.0134668,0.02
1,-0.167724,-0.176667,1.98234,-0.00270072,-0.00339726,0.0493328,-0.8652,0.406832,0.279694,0.0990235,-0.138947,0.200874,0.02
1,0.118549,-0.188482,1.99272,-0.0250607,0.0122008,0.0194303,0.738886,-0.794099,1.37461,0.127384,0.0375445,-0.0532514,0.02
1,0.187703,-0.194528,2.00026,-0.0209281,-0.00110244,0.0180463,-0.113034,-1.13029,0.825457,0.166616,-0.155724,-0.0474021,0.02
1,-0.43286,-0.164548,1.99608,-0.00973516,-0.00317932,0.0122133,-0.00382235,0.233628,-0.286059,-0.0661097,-0.337061,0.0755692,0.02
1,-0.247717,-0.173369,2.0011,-0.00235555,-0.0159698,0.0402312,-0.0136979,0.463603,-0.164395,-0.0510496,0.16218,-0.00322408,0.02
1,0.12588,-0.149512,1.99014,-0.0244559,0.012018,0.0208114,0.676178,-0.402554,1.05052,-0.00241575,0.268198,-0.0695247,0.02
1,0.155631,-0.175683,1.98609,-0.0231659,0.00700274,0.0151735,0.623246,-0.469936,0.928316,-0.165237,0.0611867,-0.0629729,0.02
1,-0.0830245,-0.138117,2.0009,-0.00245578,0.00549143,0.044606,1.24378,-0.900589,0.161312,-0.0910907,0.148536,-0.220833,0.02
1,0.0629538,-0.144077,1.99914,-0.0196386,0.0164348,0.0315303,0.778621,-0.605022,0.666823,-0.105777,0.0623471,0.12354,0.02
1,-0.21903,-0.0900447,1.99725,-0.0138952,0.00194518,0.04518,-2.48723,-1.44484,-1.96123,0.287188,0.0835893,-0.39449,0.02
1,-0.177656,-0.104777,1.99722,-0.0143034,0.000558113,0.0431938,-1.28495,0.368547,0.00268555,-0.130797,0.074234,0.110164,0.02
1,-0.0806256,-0.0983059,1.99783,-0.0447192,0.0147544,0.0189096,0.563071,-0.97847,0.197034,-0.536993,-1.11334,-0.113052,0.02
1,0.158738,-0.0840208,2.00601,-0.0141557,0.00840673,0.0112381,0.369066,0.705614,0.540097,0.115231,0.279922,-0.0464306,0.02
1,-0.2563,-0.0536373,1.99373,-0.0232282,-0.0116701,0.0284779,0.107435,-0.082713,0.526269,0.329677,-0.528615,-0.19933,0.02
1,-0.0905454,-0.0587601,1.98757,-0.00198571,-0.00742506,0.0335949,0.547125,0.905228,0.339958,-0.164116,0.109786,-0.285153,0.02
1,0.383691,-0.0631,2.00229,-9.20E-05,0.000376827,0.0191298,0.207003,0.172789,-0.405937,-0.448163,0.315008,-0.276428,0.02
1,-0.383467,-0.032913,1.97718,-0.0120759,-0.00483063,0.00647469,-0.495161,-0.417094,2.08932,-0.203608,-0.440242,-0.227195,0.02
1,-0.203343,-0.0447128,1.98828,-0.0279711,-0.00626354,0.0471513,-0.14608,0.00528596,-0.113042,-0.309453,0.0652938,0.176232,0.02
1,-0.0939319,-0.0204778,1.97701,0.00036668,-0.0127345,0.0301124,0.898571,0.628718,0.616141,0.130038,-0.0340363,0.127651,0.02
1,0.0185781,-0.0319773,1.98805,-0.00137983,0.00913728,0.029546,2.01251,0.461009,0.317239,-0.198646,-0.200299,0.0688958,0.02
1,0.0865345,-0.03969,1.99091,-0.010482,0.0096245,0.0279108,1.596,0.0203442,0.215779,0.0643021,-0.00396658,-0.118272,0.02
1,0.156894,-0.044492,2.00107,-0.0111075,0.00830448,0.0166255,0.468238,1.02573,0.939122,0.0129291,0.16482,-0.100642,0.02
1,0.234966,-0.0267196,1.98361,-0.0241635,0.00799896,0.0304722,-0.344216,2.32651,1.07315,-0.109743,0.071283,0.384419,0.02
1,-0.395182,0.00108558,1.99433,-0.00528965,-0.00566842,0.00129701,-0.813714,-0.653305,1.79272,0.0474517,-0.361423,-0.178219,0.02
1,-0.33741,-0.00678342,1.99409,-0.0168334,-0.00592042,0.0196567,-0.420607,-0.920426,1.53815,0.0903288,-0.513888,-0.219197,0.02
1,-0.0560447,-0.000511518,1.9837,0.0145233,-0.00184445,0.029074,1.68998,0.403012,0.859595,0.00667159,0.189744,-0.00738932,0.02
1,-0.00906807,-0.000672426,1.99647,0.0143196,-0.000346885,0.0362816,2.01035,-0.112006,-0.450511,0.256666,0.225102,-0.0575482,0.02
1,0.0384101,0.0158191,1.99238,0.0130152,0.00619208,0.0372171,1.17529,-0.0144298,0.345637,0.0247411,0.116743,0.00365891,0.02
1,0.0687601,-0.00689289,2.00467,0.00377659,0.00974287,0.0337002,1.77357,0.459316,0.456183,0.0650808,0.0622104,-0.364555,0.02
1,-0.172895,0.0276346,2.00282,-0.0137308,-0.012668,0.0309818,0.915379,0.0609508,0.386313,-0.771687,0.096293,-0.40809,0.02
1,0.00587926,0.0376847,1.98547,0.0175522,0.00403579,0.0389629,1.03757,0.0600321,0.0957017,0.0518544,0.0410303,-0.0317052,0.02
1,0.162444,0.0281322,1.98055,-0.0216678,0.0185962,0.0278532,-0.965677,1.16455,1.66125,0.107208,0.0859821,0.145006,0.02
1,-0.0290291,0.053192,1.99634,0.0180332,0.00266666,0.0368801,0.703368,-0.107307,-0.194124,0.0333517,-0.184948,-0.00907432,0.02
1,0.458617,0.0681256,1.99685,0.00245925,-0.00377099,0.00436396,0.215914,-0.25511,0.413664,-0.109615,0.0329988,-0.0170035,0.02
1,-0.127794,0.0992332,2.00395,0.00785717,-0.0101263,0.0253341,0.158139,0.863822,0.242844,0.535077,0.0363775,0.0822142,0.02
1,0.0462009,0.104406,2.00498,0.023153,0.0115285,0.052287,1.79188,0.147612,0.474716,-0.0553884,-0.107025,0.135146,0.02
1,0.0816841,0.103584,1.98658,0.0201339,0.013262,0.0531718,1.46484,0.0111148,-0.500008,-0.364741,0.328738,0.188776,0.02
1,-0.38239,0.134549,1.97811,-0.00921162,0.0117564,-0.0149097,-1.4263,-0.66013,0.647889,0.0502948,-0.216956,-0.13421,0.02
1,-0.164863,0.116217,1.99539,0.0141449,-0.00264247,0.0158579,-0.516299,0.0416084,-0.587092,-0.0476422,0.359927,-0.402172,0.02
1,-0.0922624,0.117025,2.00576,0.0120527,0.00313896,0.0274613,0.90375,-0.0158834,0.880656,0.000926885,-0.00843512,0.159649,0.02
1,0.315599,0.116561,1.98229,0.00596245,-0.00280489,0.026595,-0.169919,-0.0577363,0.146006,-0.254373,0.133245,-0.431953,0.02
1,0.296932,0.149796,1.99425,0.00687117,-0.00807885,0.0406444,-0.122024,0.2211,0.509924,-0.146965,0.0281495,-0.975031,0.02
1,-0.243479,0.203922,2.00236,0.0142945,0.00128728,0.00373362,-1.82534,0.100957,0.552358,-0.0124253,0.160988,0.00565834,0.02
1,-0.27521,0.221015,1.98554,0.00442361,0.00637478,0.000442246,-1.42009,-0.17269,0.255604,0.232251,-0.0549137,-0.0805349,0.02
1,0.00161879,0.227859,2.00754,0.00579675,0.0117397,0.0506741,0.441519,-0.10063,0.498846,0.137905,-0.0313471,-0.0967009,0.02
1,0.274024,0.220688,1.9957,0.00804699,-0.0139721,0.0348375,-0.451255,-0.432164,0.786759,-0.0109357,0.0730101,-0.08365,0.02
1,-0.383828,0.264102,2.00057,-0.00389263,-0.00584038,-6.67E-05,-0.590421,0.476969,-0.662334,0.551037,-0.296176,0.16353,0.02
1,-0.222185,0.268891,1.98848,0.00767059,0.00348557,0.0142165,-1.34239,1.3168,-0.2775,0.124916,-0.156632,0.106942,0.02
1,-0.0418888,0.262421,1.98384,0.00112434,0.0127808,0.0300854,0.883466,-0.351857,0.136022,-0.154401,0.396055,-0.237117,0.02
1,0.204469,0.266653,2.00633,0.0015137,-0.011035,0.0145006,-0.227833,-0.418454,1.15191,0.180786,0.0315171,-0.0531858,0.02
1,-0.127893,0.283888,1.9939,-0.00466454,0.0229576,0.0356176,0.877654,0.745361,-0.319433,0.461785,-0.409564,0.946705,0.02
1,-0.0105343,0.281112,1.99963,0.00450321,-0.00387176,0.0339504,1.26251,0.129061,0.677886,0.153305,-0.269687,-0.236326,0.02
1,0.283117,0.279299,1.99287,0.00930366,-0.00487888,0.0136907,-1.02248,-0.214243,0.777262,-0.267342,0.350236,0.335367,0.02
1,-0.240727,0.312578,1.99519,0.0080209,0.00429611,0.00778612,-0.308673,-0.0202087,0.426979,-0.242217,0.190327,-0.2781,0.02
1,0.265959,0.315442,1.98481,0.00101573,-0.00700114,0.0140294,-1.25625,-0.141511,0.266285,0.0230794,0.307003,0.224806,0.02
1,-0.124639,0.342269,1.98796,0.00620437,-0.0036796,0.0353494,1.23387,0.979942,0.021796,0.0350777,-0.191235,-0.68173,0.02
1,0.29589,0.362342,2.00414,-0.00421386,0.00130558,0.00629664,-2.1091,0.287381,0.981203,-0.232577,-0.0229534,-0.146165,0.02
1,0.164428,0.430662,1.99203,-0.00738742,0.00126078,0.00424352,0.549001,-0.015846,1.09139,-0.0312252,-0.0103407,-0.112983,0.02
1,0.0906058,0.457762,2.00178,0.0039604,-0.00563263,0.0148755,0.687064,-0.0274262,-0.217863,0.0128076,0.0846033,0.0191579,0.02
1,0.126809,0.443714,1.99305,-0.000698356,-0.00282478,0.0112756,0.310966,0.267185,0.07274,-0.315954,0.242093,0.0605618,0.02
1,-0.0744848,-0.477223,2.03,-0.0111019,-0.00151149,-0.00978071,-0.119829,0.42479,0.391543,-0.197659,0.0680877,0.318634,0.02
1,0.00895301,-0.480154,2.02567,-0.00897319,0.00151705,0.00491786,-0.31508,0.314768,0.27227,-0.0833478,0.069388,0.00668581,0.02
1,0.0478312,-0.474237,2.019,-0.00364919,0.000195219,-0.000124118,0.0627151,0.201251,0.298197,-0.0483205,0.10166,0.0971676,0.02
1,0.104672,-0.461214,2.01219,-0.00338804,0.00123119,0.00143431,0.549408,0.294749,0.833995,0.0508427,0.0024626,0.134025,0.02
1,0.0737933,-0.420629,2.01146,-0.0111502,-0.00865128,0.0042319,0.497374,0.472696,0.258528,0.158047,0.0185167,-0.00220153,0.02
1,0.169776,-0.418373,2.03061,-0.0154361,0.00909957,0.00362093,0.441782,0.319623,1.36462,0.409264,-0.253764,0.0263388,0.02
1,0.258467,-0.409243,2.03201,0.00030771,-0.00345975,0.0128256,-0.162775,-1.15425,0.231061,0.306446,0.0926993,0.070667,0.02
1,-0.128848,-0.399124,2.01549,-0.00956451,-0.00559041,0.012163,-0.178584,-0.532558,-0.27356,0.323946,-0.185881,0.136667,0.02
1,3.54E-06,-0.375335,2.01064,-0.0174427,-0.00892879,0.0209301,-0.0324025,0.288164,0.0332756,0.081782,-0.19159,-0.173914,0.02
1,0.172509,-0.380953,2.01701,-0.0124774,0.00400545,0.0139568,-0.53005,0.571121,0.332509,-0.249493,0.337719,0.0215584,0.02
1,-0.207726,-0.341474,2.00919,0.00116875,-0.00706305,0.0247817,0.464956,-0.964931,-0.98887,0.184967,0.0835264,-0.32259,0.02
1,-0.0963218,-0.316316,2.01396,0.00308952,-0.00585252,0.0330459,-1.61159,0.00230309,-0.498369,0.0473658,-0.158399,0.0721445,0.02
1,0.134364,-0.320011,2.01002,-0.0100908,0.0051724,0.0210243,0.373909,0.24519,1.41788,0.0727122,0.112469,-0.10816,0.02
1,0.290288,-0.321583,2.0134,-0.00668142,-0.00103237,0.0192332,-1.08339,-0.273139,0.178783,0.130605,-0.0701485,-0.0686338,0.02
1,-0.375908,-0.288782,2.01484,-0.0151903,-0.00660616,0.0228583,-1.19098,0.352257,-0.504636,0.0172813,-0.103059,-0.112926,0.02
1,-0.259777,-0.286025,2.02271,-0.00388883,-0.00836208,0.0269186,0.547798,-1.27077,-2.12743,-0.0305216,-0.0763582,0.137359,0.02
1,-0.222402,-0.300026,2.0104,0.00643116,-0.00551217,0.0324073,0.671213,-1.02892,-2.20915,0.026664,0.155908,0.0462567,0.02
1,0.0628683,-0.283828,2.02283,-0.0221433,0.000589922,0.0303159,0.893345,-0.869884,1.36812,-0.489921,-0.650345,0.133916,0.02
1,0.247882,-0.293304,2.0313,-0.0100237,-0.00140253,0.03353,-1.04518,-0.467293,0.480816,0.23784,-0.0936137,-0.17405,0.02
1,0.318318,-0.279681,2.02762,-0.00569602,-0.00379923,0.0224937,-0.631041,0.581342,0.0427598,-0.16189,-0.0258064,-0.140821,0.02
1,-0.347209,-0.261333,2.02014,-0.013567,-0.00541825,0.0262085,-0.502239,-0.54094,-0.0514864,-0.11801,0.13424,-0.116785,0.02
1,0.0788938,-0.24823,2.01431,-0.0155353,0.0046507,0.0322655,1.07615,-0.129975,1.03044,0.260521,0.149359,-0.0990282,0.02
1,0.154408,-0.25277,2.04026,-0.0186855,0.00244582,0.0206208,0.49762,0.491542,2.25142,0.0670385,-0.123325,0.0404741,0.02
1,-0.431318,-0.22459,2.03592,-0.0044357,-0.00266527,0.0079405,-0.58515,0.64343,-0.766674,0.0848035,-0.0671795,-0.112294,0.02
1,-0.248563,-0.211101,2.01457,-0.00650421,-0.016836,0.0361853,-0.29754,-0.0797256,0.063064,-0.0196204,0.180869,-0.0423881,0.02
1,-0.141392,-0.229749,2.03959,0.00445592,-0.000628073,0.0505812,-1.44267,0.622229,-0.0144416,0.0780803,0.163564,0.0792148,0.02
1,0.0615232,-0.212886,2.00958,-0.0173723,0.0111459,0.0396751,0.660793,-0.72774,0.326336,0.0411698,0.0462148,0.0408687,0.02
1,0.17796,-0.224994,2.02394,-0.0224521,4.67E-05,0.0196334,-1.59E-06,-0.39124,1.14154,-0.042626,-0.295974,0.142169,0.02
1,0.279504,-0.22918,2.02734,-0.0105534,-0.00848048,0.0336252,-1.03633,-1.55772,-0.749101,0.109198,-0.0995854,-0.0696607,0.02
1,-0.377506,-0.196023,2.02444,-0.00807609,-0.00806692,0.0290267,-0.11645,-0.240188,-0.833842,0.115006,0.0970123,0.156175,0.02
1,-0.133401,-0.202327,2.01171,-0.00115964,-0.000442404,0.0466661,-0.536527,0.690539,0.361467,0.216239,0.0905205,0.162688,0.02
1,-0.10636,-0.18083,2.031,-0.00304535,0.00243012,0.0452864,-0.249087,0.288646,0.624869,-0.0754949,-0.138628,0.155559,0.02
1,0.379214,-0.188659,2.02439,0.00162297,0.0131008,0.00168487,-0.223355,-0.161612,0.580492,-0.497903,0.716845,-0.163879,0.02
1,-0.459405,-0.149426,2.03011,-0.00313219,-0.00518417,0.0145601,0.080733,-0.949999,-0.035106,0.00747164,-0.168076,-0.060853,0.02
1,-0.331042,-0.165752,2.03696,-0.0160729,0.0019825,0.054009,-0.538069,-0.0587674,-0.475467,-0.971859,1.11374,-0.808475,0.02
1,0.100071,-0.166707,2.02039,-0.0240008,0.0144195,0.0273162,0.520307,-0.406079,1.4798,-0.0363142,0.270863,0.0564582,0.02
1,-0.403503,-0.126715,2.03186,-0.0125183,-0.00872286,0.0193045,-1.32749,-0.288275,-0.802991,0.205175,-0.310021,-0.0691868,0.02
1,-0.0964989,-0.1431,2.03791,-0.00722369,0.00537173,0.0450519,0.635947,-0.46311,-0.29724,0.0913745,-0.25661,0.0400652,0.02
1,0.0982106,-0.128368,2.00944,-0.0227898,0.0162844,0.0263514,1.02437,-0.159504,0.643052,-0.0266091,0.0411527,-0.0945021,0.02
1,0.247235,-0.132375,2.01724,-0.0121622,-0.0155497,0.0170348,-1.73048,0.672156,0.538377,0.320724,-0.191727,0.172841,0.02
1,0.327489,-0.12085,2.01777,-0.00133192,-0.00345978,0.0171886,-0.608873,2.7963,-0.83597,-0.178389,0.0108307,0.206658,0.02
1,-0.417956,-0.0830048,2.03586,-0.0211919,-0.0124857,0.0137216,-1.59186,0.695047,0.559732,0.411507,-0.127962,-0.642293,0.02
1,-0.350506,-0.0970545,2.01426,-0.0158943,-0.0123101,0.0209088,1.13182,-0.0117331,0.205641,0.23313,-0.0270624,-0.139358,0.02
1,-0.28086,-0.081099,2.00895,-0.0183503,-0.00891031,0.0240513,0.150973,-0.108759,1.63993,-0.478602,0.445175,0.170657,0.02
1,-0.0818352,-0.106117,2.03728,-0.00263179,0.00788842,0.0389621,0.89295,-0.46252,-1.44849,-0.51367,0.405817,-0.138707,0.02
1,-0.0501804,-0.0817839,2.03581,0.00242026,0.0286339,0.0401648,-0.344198,-0.490183,-0.0831766,-0.00239112,-0.0353807,0.124727,0.02
1,0.108885,-0.102773,2.0382,-0.0175755,0.0154202,0.021445,1.27008,0.317285,0.370266,0.0271646,0.0904355,-0.167567,0.02
1,0.176396,-0.108401,2.03223,-0.0102312,0.00588221,-9.92E-05,0.0117245,-0.336317,0.50042,-0.0708421,0.40221,-0.182773,0.02
1,0.213591,-0.104553,2.01809,-0.00542096,-0.00606968,-0.00954127,-0.253003,0.683533,0.982421,-0.398764,-0.275794,-0.223333,0.02
1,-0.226881,-0.0483793,2.0199,-0.0391175,-0.00875464,0.0520625,0.418635,-0.470207,-0.230625,-0.244207,-0.477985,0.532068,0.02
1,-0.188847,-0.0707439,2.01492,-0.00980333,0.00262827,0.0510498,1.43461,1.26861,0.418922,0.367085,0.0977585,0.309019,0.02
1,-0.0951968,-0.070769,2.02515,-0.00743519,-0.000269922,0.0349182,0.746679,0.352256,-0.751119,-0.0248732,0.0495896,0.138747,0.02
1,-0.0234621,-0.0686377,2.00919,0.00338584,0.014743,0.0276665,2.02704,-0.515284,1.29201,-0.525409,0.27268,-0.60648,0.02
1,0.0930322,-0.0663339,2.03923,-0.00818725,0.014987,0.0223267,2.25988,1.0226,-0.129431,-0.0524613,0.103592,0.00779167,0.02
1,0.128531,-0.0523336,2.02783,-0.00924418,0.0161749,0.0200615,1.93798,0.975183,1.04197,-0.522216,0.00768484,0.358885,0.02
1,-0.365552,-0.0455191,2.01831,-0.0141268,-0.00933466,0.0319396,0.376253,-0.738564,1.98231,0.325544,0.0211472,-0.141933,0.02
1,-0.264175,-0.0449679,2.03904,-0.0396512,-0.0118658,0.0658614,-0.34877,-0.118471,-1.50877,0.0999576,-0.821258,0.204706,0.02
1,-0.367016,-0.00475502,2.02168,-0.0123059,-0.0121839,0.031725,0.123853,-1.01464,1.35421,-0.156617,-0.443497,0.207879,0.02
1,-0.32892,-0.0043517,2.03293,-0.0186139,-0.00623167,0.0425232,0.443742,-0.695867,0.657007,-0.251023,-0.084067,0.116633,0.02
1,-0.257938,0.00283064,2.0409,-0.0466986,-0.0033618,0.0296178,0.161649,-1.30186,0.468973,-0.736701,-0.566992,-0.411636,0.02
1,-0.228939,-0.00877551,2.01583,-0.0449091,-0.0128656,0.035561,0.60619,-0.459884,-0.0779155,-0.257404,-0.780801,0.0624781,0.02
1,0.0255875,0.010027,2.02937,0.0125205,0.00637784,0.0430891,1.48894,0.246887,0.325754,-0.0368367,0.0401595,-0.149754,0.02
1,0.425197,0.0103016,2.04047,0.00417652,0.00421428,0.0217789,0.546746,-0.59195,-0.29568,-0.00242768,0.334194,-0.189024,0.02
1,-0.344275,0.0270738,2.01373,-0.0134679,-0.00646342,0.0235548,-0.649026,-0.539177,2.1791,-0.119314,0.419469,-0.144462,0.02
1,-0.00892243,0.0300492,2.0217,0.0180301,0.0012488,0.0402076,1.16235,-0.078688,-0.967624,-0.0753431,0.0549492,0.0708487,0.02
1,0.063942,0.0190495,2.03433,0.015627,0.00757074,0.0398893,1.27582,1.31912,-0.189127,0.152477,0.0671202,-0.182609,0.02
1,0.137509,0.0346043,2.01105,0.011236,0.0109613,0.0411135,1.04436,-0.535854,1.19956,0.331374,0.520428,0.280221,0.02
1,0.292914,0.029366,2.02377,-0.0171394,0.00709344,0.036302,-0.783848,1.69979,2.03426,0.616056,0.478275,0.303263,0.02
